num_vtx : edge_density : num_edges | num_groups_hash_level_0 num_groups_hash_level_1 ... | time_spent
30 : 0.94 : 410 | 5, 16, 21, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22 | 9 ms
30 : 0.94 : 410 | 6, 19, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23 | 10 ms
30 : 0.94 : 420 | 5, 12, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14 | 10 ms
30 : 0.92 : 406 | 6, 19, 24, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25 | 9 ms
30 : 0.92 : 405 | 5, 17, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24 | 9 ms
30 : 0.92 : 394 | 7, 22, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28 | 8 ms
30 : 0.92 : 395 | 7, 24, 30 | 0 ms
30 : 0.92 : 396 | 8, 24, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28 | 9 ms
30 : 0.92 : 407 | 6, 19, 25, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27 | 9 ms
30 : 0.92 : 412 | 6, 15, 20, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22 | 9 ms
30 : 0.92 : 396 | 7, 27, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29 | 10 ms
30 : 0.9 : 394 | 5, 20, 28, 30 | 1 ms
30 : 0.9 : 389 | 7, 26, 30 | 0 ms
30 : 0.9 : 395 | 5, 22, 28, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29 | 11 ms
30 : 0.9 : 385 | 7, 27, 30 | 0 ms
30 : 0.9 : 395 | 7, 24, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28 | 9 ms
30 : 0.9 : 385 | 9, 25, 28, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29 | 9 ms
30 : 0.9 : 388 | 9, 27, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29 | 9 ms
30 : 0.9 : 399 | 7, 23, 28, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29 | 9 ms
30 : 0.88 : 376 | 9, 29, 30 | 0 ms
30 : 0.88 : 378 | 7, 29, 30 | 0 ms
30 : 0.88 : 385 | 6, 27, 30 | 0 ms
30 : 0.88 : 391 | 6, 23, 29, 30 | 0 ms
30 : 0.88 : 387 | 8, 26, 29, 30 | 0 ms
30 : 0.88 : 397 | 6, 25, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29 | 9 ms
30 : 0.88 : 381 | 9, 28, 30 | 0 ms
30 : 0.88 : 385 | 8, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29 | 9 ms
30 : 0.85 : 375 | 7, 28, 30 | 0 ms
30 : 0.85 : 365 | 7, 27, 30 | 0 ms
30 : 0.85 : 370 | 8, 28, 30 | 0 ms
30 : 0.85 : 369 | 10, 28, 30 | 0 ms
30 : 0.85 : 370 | 8, 30 | 0 ms
30 : 0.85 : 378 | 7, 28, 30 | 0 ms
30 : 0.85 : 361 | 10, 30 | 0 ms
30 : 0.85 : 358 | 8, 30 | 0 ms
30 : 0.82 : 354 | 8, 30 | 0 ms
30 : 0.82 : 359 | 8, 29, 30 | 0 ms
30 : 0.82 : 369 | 10, 29, 30 | 0 ms
30 : 0.82 : 366 | 8, 27, 30 | 0 ms
30 : 0.82 : 369 | 9, 29, 30 | 0 ms
30 : 0.82 : 364 | 8, 29, 30 | 0 ms
30 : 0.82 : 364 | 9, 30 | 0 ms
30 : 0.82 : 340 | 10, 30 | 0 ms
30 : 0.8 : 355 | 8, 30 | 0 ms
30 : 0.8 : 358 | 7, 29, 30 | 0 ms
30 : 0.8 : 338 | 10, 29, 30 | 0 ms
30 : 0.8 : 342 | 8, 29, 30 | 0 ms
30 : 0.8 : 352 | 8, 29, 30 | 0 ms
30 : 0.8 : 335 | 9, 30 | 0 ms
30 : 0.8 : 369 | 7, 30 | 0 ms
30 : 0.8 : 363 | 8, 30 | 0 ms
30 : 0.75 : 330 | 8, 30 | 0 ms
30 : 0.75 : 328 | 9, 30 | 0 ms
30 : 0.75 : 331 | 11, 30 | 0 ms
30 : 0.75 : 317 | 8, 30 | 0 ms
30 : 0.75 : 326 | 9, 30 | 0 ms
30 : 0.75 : 327 | 11, 29, 30 | 0 ms
30 : 0.75 : 336 | 8, 30 | 0 ms
30 : 0.75 : 334 | 12, 30 | 0 ms
30 : 0.7 : 316 | 11, 30 | 0 ms
30 : 0.7 : 295 | 10, 30 | 0 ms
30 : 0.7 : 317 | 11, 30 | 0 ms
30 : 0.7 : 304 | 9, 30 | 0 ms
30 : 0.7 : 303 | 9, 30 | 0 ms
30 : 0.7 : 305 | 8, 30 | 0 ms
30 : 0.7 : 311 | 8, 30 | 0 ms
30 : 0.7 : 300 | 11, 30 | 0 ms
30 : 0.6 : 278 | 9, 30 | 0 ms
30 : 0.6 : 269 | 10, 30 | 0 ms
30 : 0.6 : 276 | 9, 30 | 0 ms
30 : 0.6 : 268 | 10, 30 | 0 ms
30 : 0.6 : 260 | 9, 30 | 0 ms
30 : 0.6 : 263 | 9, 30 | 0 ms
30 : 0.6 : 270 | 9, 30 | 0 ms
30 : 0.6 : 290 | 9, 30 | 0 ms

40 : 0.99 : 773 | 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4 | 21 ms
40 : 0.99 : 769 | 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4 | 22 ms
40 : 0.99 : 765 | 4, 9, 11, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12 | 23 ms
40 : 0.99 : 769 | 4, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8 | 21 ms
40 : 0.99 : 769 | 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6 | 21 ms
40 : 0.99 : 769 | 4, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10 | 22 ms
40 : 0.99 : 772 | 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4 | 21 ms
40 : 0.99 : 777 | 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2 | 21 ms
40 : 0.98 : 767 | 4, 8, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11 | 23 ms
40 : 0.98 : 765 | 4, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9 | 23 ms
40 : 0.98 : 766 | 4, 10, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15 | 22 ms
40 : 0.98 : 759 | 4, 9, 12, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13 | 22 ms
40 : 0.98 : 766 | 4, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10 | 21 ms
40 : 0.98 : 758 | 5, 14, 19, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20 | 22 ms
40 : 0.98 : 760 | 4, 10, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12 | 21 ms
40 : 0.98 : 763 | 3, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7 | 24 ms
40 : 0.97 : 759 | 6, 15, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17 | 22 ms
40 : 0.97 : 767 | 4, 7, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10 | 22 ms
40 : 0.97 : 755 | 4, 12, 20, 24, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25 | 22 ms
40 : 0.97 : 751 | 5, 15, 24, 29, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30 | 23 ms
40 : 0.97 : 757 | 5, 15, 19, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21 | 23 ms
40 : 0.97 : 752 | 5, 15, 21, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23 | 26 ms
40 : 0.97 : 759 | 4, 10, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14 | 22 ms
40 : 0.97 : 749 | 5, 18, 27, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28 | 23 ms
40 : 0.96 : 752 | 5, 16, 23, 26, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27 | 23 ms
40 : 0.96 : 760 | 4, 9, 12, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13 | 22 ms
40 : 0.96 : 761 | 5, 11, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12 | 23 ms
40 : 0.96 : 745 | 6, 23, 31, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34 | 24 ms
40 : 0.96 : 749 | 5, 17, 26, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28 | 22 ms
40 : 0.96 : 754 | 5, 15, 24, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27 | 22 ms
40 : 0.96 : 750 | 4, 13, 23, 26, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27 | 22 ms
40 : 0.96 : 739 | 7, 26, 32, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33 | 23 ms
40 : 0.94 : 736 | 7, 26, 32, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33 | 23 ms
40 : 0.94 : 726 | 7, 31, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36 | 24 ms
40 : 0.94 : 734 | 7, 29, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37 | 22 ms
40 : 0.94 : 737 | 7, 25, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31 | 22 ms
40 : 0.94 : 741 | 6, 23, 30, 31, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32 | 25 ms
40 : 0.94 : 733 | 6, 26, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36 | 22 ms
40 : 0.94 : 737 | 7, 23, 33, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36 | 22 ms
40 : 0.94 : 720 | 8, 33, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38 | 26 ms
40 : 0.92 : 722 | 9, 35, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39 | 22 ms
40 : 0.92 : 727 | 7, 28, 38, 40 | 1 ms
40 : 0.92 : 731 | 7, 28, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37 | 22 ms
40 : 0.92 : 729 | 7, 31, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37 | 22 ms
40 : 0.92 : 716 | 6, 34, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39 | 21 ms
40 : 0.92 : 731 | 6, 29, 36, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38 | 22 ms
40 : 0.92 : 720 | 8, 36, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38 | 27 ms
40 : 0.92 : 725 | 8, 32, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36 | 22 ms
40 : 0.9 : 705 | 8, 37, 40 | 1 ms
40 : 0.9 : 692 | 9, 40 | 0 ms
40 : 0.9 : 696 | 9, 40 | 0 ms
40 : 0.9 : 708 | 8, 38, 40 | 1 ms
40 : 0.9 : 699 | 8, 38, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39 | 21 ms
40 : 0.9 : 700 | 7, 37, 40 | 1 ms
40 : 0.9 : 700 | 9, 39, 40 | 1 ms
40 : 0.9 : 705 | 9, 38, 40 | 1 ms
40 : 0.88 : 687 | 10, 39, 40 | 1 ms
40 : 0.88 : 690 | 10, 38, 40 | 1 ms
40 : 0.88 : 683 | 10, 39, 40 | 1 ms
40 : 0.88 : 677 | 10, 37, 40 | 1 ms
40 : 0.88 : 695 | 8, 39, 40 | 1 ms
40 : 0.88 : 678 | 8, 39, 40 | 1 ms
40 : 0.88 : 693 | 7, 38, 40 | 1 ms
40 : 0.88 : 683 | 8, 38, 40 | 1 ms
40 : 0.85 : 680 | 7, 38, 40 | 1 ms
40 : 0.85 : 666 | 9, 40 | 0 ms
40 : 0.85 : 656 | 10, 39, 40 | 1 ms
40 : 0.85 : 665 | 8, 39, 40 | 1 ms
40 : 0.85 : 663 | 9, 39, 40 | 1 ms
40 : 0.85 : 654 | 10, 40 | 0 ms
40 : 0.85 : 676 | 10, 39, 40 | 1 ms
40 : 0.85 : 682 | 9, 37, 40 | 1 ms
40 : 0.82 : 652 | 9, 40 | 1 ms
40 : 0.82 : 651 | 8, 40 | 0 ms
40 : 0.82 : 642 | 10, 40 | 0 ms
40 : 0.82 : 644 | 10, 40 | 0 ms
40 : 0.82 : 636 | 12, 40 | 0 ms
40 : 0.82 : 639 | 11, 40 | 0 ms
40 : 0.82 : 640 | 10, 40 | 0 ms
40 : 0.82 : 657 | 9, 40 | 0 ms
40 : 0.8 : 621 | 11, 40 | 0 ms
40 : 0.8 : 622 | 12, 40 | 0 ms
40 : 0.8 : 638 | 11, 40 | 0 ms
40 : 0.8 : 629 | 8, 40 | 0 ms
40 : 0.8 : 632 | 10, 40 | 0 ms
40 : 0.8 : 630 | 9, 40 | 0 ms
40 : 0.8 : 634 | 9, 40 | 0 ms
40 : 0.8 : 620 | 10, 40 | 0 ms
40 : 0.75 : 598 | 10, 40 | 0 ms
40 : 0.75 : 601 | 11, 40 | 0 ms
40 : 0.75 : 577 | 10, 40 | 0 ms
40 : 0.75 : 593 | 9, 40 | 0 ms
40 : 0.75 : 571 | 10, 40 | 0 ms
40 : 0.75 : 580 | 12, 40 | 0 ms
40 : 0.75 : 588 | 11, 40 | 0 ms
40 : 0.75 : 586 | 11, 40 | 0 ms
40 : 0.7 : 564 | 12, 40 | 0 ms
40 : 0.7 : 556 | 11, 40 | 0 ms
40 : 0.7 : 550 | 12, 40 | 0 ms
40 : 0.7 : 549 | 11, 40 | 0 ms
40 : 0.7 : 559 | 12, 40 | 0 ms
40 : 0.7 : 574 | 10, 40 | 0 ms
40 : 0.7 : 543 | 14, 40 | 0 ms
40 : 0.7 : 541 | 12, 40 | 0 ms
40 : 0.6 : 481 | 13, 40 | 0 ms
40 : 0.6 : 473 | 10, 40 | 0 ms
40 : 0.6 : 479 | 12, 40 | 0 ms
40 : 0.6 : 479 | 13, 40 | 0 ms
40 : 0.6 : 492 | 11, 40 | 0 ms
40 : 0.6 : 471 | 14, 40 | 0 ms
40 : 0.6 : 464 | 11, 40 | 0 ms
40 : 0.6 : 467 | 12, 40 | 0 ms

50 : 0.99 : 1220 | 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4 | 45 ms
50 : 0.99 : 1213 | 3, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6 | 43 ms
50 : 0.99 : 1208 | 3, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7 | 45 ms
50 : 0.99 : 1218 | 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4 | 47 ms
50 : 0.99 : 1213 | 3, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6 | 44 ms
50 : 0.99 : 1217 | 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4 | 44 ms
50 : 0.99 : 1211 | 4, 10, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12 | 50 ms
50 : 0.99 : 1208 | 5, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10 | 43 ms
50 : 0.98 : 1201 | 4, 9, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14 | 44 ms
50 : 0.98 : 1200 | 5, 16, 20, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21 | 48 ms
50 : 0.98 : 1201 | 4, 10, 16, 20, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21 | 45 ms
